country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 December 1988,https://bmos.ukmt.org.uk/home/bmo-1989.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 February 1992,https://bmos.ukmt.org.uk/home/bmo2-1992.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 January 1993,https://bmos.ukmt.org.uk/home/bmo1-1993.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 January 1999,https://bmos.ukmt.org.uk/home/bmo1-1999.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 March 1984,https://bmos.ukmt.org.uk/home/bmo-1984.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 March 1980,https://bmos.ukmt.org.uk/home/bmo-1980.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,14 March 1979,https://bmos.ukmt.org.uk/home/bmo-1979.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,13 May 1982,https://bmos.ukmt.org.uk/home/fist-1982.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,14 March 1986,https://bmos.ukmt.org.uk/home/fist-1986.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,14 January 1998,https://bmos.ukmt.org.uk/home/bmo1-1998.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,15 February 1996,https://bmos.ukmt.org.uk/home/bmo2-1996.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,14 May 1981,https://bmos.ukmt.org.uk/home/fist-1981.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,15 January 1992,https://bmos.ukmt.org.uk/home/bmo1-1992.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,15 March 1985,https://bmos.ukmt.org.uk/home/fist-1985.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,15 January 1997,https://bmos.ukmt.org.uk/home/bmo1-1997.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,15 November 2023,https://bmos.ukmt.org.uk/home/bmo1-2024.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,16 February 1995,https://bmos.ukmt.org.uk/home/bmo2-1995.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,16 January 1991,https://bmos.ukmt.org.uk/home/bmo-1991.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,16 November 2022,https://bmos.ukmt.org.uk/home/bmo1-2023.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,17 January 1990,https://bmos.ukmt.org.uk/home/bmo-1990.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,17 January 2001,https://bmos.ukmt.org.uk/home/bmo1-2001.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,17 March 1977,https://bmos.ukmt.org.uk/home/bmo-1977.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,17 January 1996,https://bmos.ukmt.org.uk/home/bmo1-1996.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,17 May 1972,https://bmos.ukmt.org.uk/home/fist-1972.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,18 March 1982,https://bmos.ukmt.org.uk/home/bmo-1982.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,19 January 1994,https://bmos.ukmt.org.uk/home/bmo1-1994.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,18 January 1995,https://bmos.ukmt.org.uk/home/bmo1-1995.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,19 March 1981,https://bmos.ukmt.org.uk/home/bmo-1981.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,19 November 2025,https://bmos.ukmt.org.uk/home/bmo1-2026.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,1974,https://bmos.ukmt.org.uk/home/bmo-1974.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,1973,https://bmos.ukmt.org.uk/home/bmo-1973.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,2 December 2010,https://bmos.ukmt.org.uk/home/bmo1-2011.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,1974,https://bmos.ukmt.org.uk/home/fist-1974.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,2 December 2011,https://bmos.ukmt.org.uk/home/bmo1-2012.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,2 December 2016,https://bmos.ukmt.org.uk/home/bmo1-2017.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,2 December 2021,https://bmos.ukmt.org.uk/home/bmo1-2022.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,21 January 2026,https://bmos.ukmt.org.uk/home/bmo2-2026.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,21 March 1978,https://bmos.ukmt.org.uk/home/bmo-1978.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,22 January 2025,https://bmos.ukmt.org.uk/home/bmo2-2025.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 February 1994,https://bmos.ukmt.org.uk/home/bmo2-1994.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 February 2004,https://bmos.ukmt.org.uk/home/bmo2-2004.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 January 2019,https://bmos.ukmt.org.uk/home/bmo2-2019.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 March 1976,https://bmos.ukmt.org.uk/home/bmo-1976.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,25 February 1999,https://bmos.ukmt.org.uk/home/bmo2-1999.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,25 February 2003,https://bmos.ukmt.org.uk/home/bmo2-2003.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,25 January 2018,https://bmos.ukmt.org.uk/home/bmo2-2018.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,25 January 2023,https://bmos.ukmt.org.uk/home/bmo2-2023.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,26 February 1998,https://bmos.ukmt.org.uk/home/bmo2-1998.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,26 February 2002,https://bmos.ukmt.org.uk/home/bmo2-2002.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,26 January 2012,https://bmos.ukmt.org.uk/home/bmo2-2012.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,26 January 2017,https://bmos.ukmt.org.uk/home/bmo2-2017.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,27 February 1997,https://bmos.ukmt.org.uk/home/bmo2-1997.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,26 November 2020,https://bmos.ukmt.org.uk/home/bmo1-2021.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,27 February 2001,https://bmos.ukmt.org.uk/home/bmo2-2001.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,27 January 2011,https://bmos.ukmt.org.uk/home/bmo2-2011.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,27 January 2022,https://bmos.ukmt.org.uk/home/bmo2-2022.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,27 November 2015,https://bmos.ukmt.org.uk/home/bmo1-2016.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,28 February 1991,https://bmos.ukmt.org.uk/home/fist-1991.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,28 January 2010,https://bmos.ukmt.org.uk/home/bmo2-2010.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,28 January 2016,https://bmos.ukmt.org.uk/home/bmo2-2016.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,20 November 2024,https://bmos.ukmt.org.uk/home/bmo1-2025.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,28 January 2021,https://bmos.ukmt.org.uk/home/bmo2-2021.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,28 November 2014,https://bmos.ukmt.org.uk/home/bmo1-2015.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,23 March 1984,https://bmos.ukmt.org.uk/home/fist-1984.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,29 January 2015,https://bmos.ukmt.org.uk/home/bmo2-2015.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,3 December 2003,https://bmos.ukmt.org.uk/home/bmo1-2004.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,3 December 2009,https://bmos.ukmt.org.uk/home/bmo1-2010.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 January 2007,https://bmos.ukmt.org.uk/home/bmo2-2007.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 January 2014,https://bmos.ukmt.org.uk/home/bmo2-2014.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 November 2005,https://bmos.ukmt.org.uk/home/bmo1-2006.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 January 2020,https://bmos.ukmt.org.uk/home/bmo2-2020.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 November 2007,https://bmos.ukmt.org.uk/home/bmo1-2008.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 November 2012,https://bmos.ukmt.org.uk/home/bmo1-2013.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,30 November 2018,https://bmos.ukmt.org.uk/home/bmo1-2019.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,31 January 2006,https://bmos.ukmt.org.uk/home/bmo2-2006.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,31 January 2008,https://bmos.ukmt.org.uk/home/bmo2-2008.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,31 January 2013,https://bmos.ukmt.org.uk/home/bmo2-2013.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,4 December 2008,https://bmos.ukmt.org.uk/home/bmo1-2009.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,4 March 1986,https://bmos.ukmt.org.uk/home/bmo-1986.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,5 December 2001,https://bmos.ukmt.org.uk/home/bmo1-2002.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,5 February 1988,https://bmos.ukmt.org.uk/home/fist-1988.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,5 March 1985,https://bmos.ukmt.org.uk/home/bmo-1985.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,5 May 1975,https://bmos.ukmt.org.uk/home/fist-1975.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,29 January 2009,https://bmos.ukmt.org.uk/home/bmo2-2009.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,20 March 1987,https://bmos.ukmt.org.uk/home/bmo-1987.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,7 March 1990,https://bmos.ukmt.org.uk/home/fist-1990.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,20 November 1987,https://bmos.ukmt.org.uk/home/bmo-1988.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,8 May 1980,https://bmos.ukmt.org.uk/home/fist-1980.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,29 November 2019,https://bmos.ukmt.org.uk/home/bmo1-2020.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,British Mathematical Olympiad — official gateway,https://bmos.ukmt.org.uk/home/bmo.shtml,Official gateway,English,"Official UKMT papers, reports, and solution resources",,,yes
United Kingdom,EM/DM,EM/DM,A,contest archive,British Mathematical Olympiad,https://bmos.ukmt.org.uk/home/bmo.shtml,24 March 1975,https://bmos.ukmt.org.uk/home/bmo-1975.pdf,PDF resource,English,"Official UKMT papers, reports, and solution resources",,,yes
