country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2023,https://competition.binus.ac.id/icpc2023/,ICPC Asia Jakarta 2023 — Problem K (Official English PDF),https://competition.binus.ac.id/icpc2023/K.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2023 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2023,https://competition.binus.ac.id/icpc2023/,ICPC Asia Jakarta 2023 — Problem L (Official English PDF),https://competition.binus.ac.id/icpc2023/L.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2023 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2023,https://competition.binus.ac.id/icpc2023/,ICPC Asia Jakarta 2023 — Problem M (Official English PDF),https://competition.binus.ac.id/icpc2023/M.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2023 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2023,https://competition.binus.ac.id/icpc2023/,ICPC Asia Jakarta 2023 — Problem Analysis (Official English Editorial),https://competition.binus.ac.id/icpc2023/problem_analysis.pdf,Programming contest solutions/editorial,English,"Direct, organiser-hosted English editorial for the ICPC Asia Jakarta 2023 Regional Contest from BINUS University. Retrieved and text-extracted; 13-problem solution analysis in English confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem A (Official English PDF),https://competition.binus.ac.id/icpc2024/A.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem B (Official English PDF),https://competition.binus.ac.id/icpc2024/B.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem C (Official English PDF),https://competition.binus.ac.id/icpc2024/C.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem D (Official English PDF),https://competition.binus.ac.id/icpc2024/D.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem E (Official English PDF),https://competition.binus.ac.id/icpc2024/E.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem F (Official English PDF),https://competition.binus.ac.id/icpc2024/F.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem G (Official English PDF),https://competition.binus.ac.id/icpc2024/G.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem H (Official English PDF),https://competition.binus.ac.id/icpc2024/H.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem I (Official English PDF),https://competition.binus.ac.id/icpc2024/I.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem J (Official English PDF),https://competition.binus.ac.id/icpc2024/J.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem K (Official English PDF),https://competition.binus.ac.id/icpc2024/K.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem L (Official English PDF),https://competition.binus.ac.id/icpc2024/L.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem M (Official English PDF),https://competition.binus.ac.id/icpc2024/M.pdf,Programming contest problem paper,English,"Direct, organiser-hosted English ICPC Asia Jakarta 2024 problem PDF from BINUS University. Retrieved and text-extracted; English contest problem statement confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
Indonesia,CS,discrete mathematics;algorithms;programming;logic;problem-solving;contest;ICPC,A,BINUS University organiser-hosted ICPC regional contest archive,BINUS University — ICPC Asia Jakarta Regional Contest 2024,https://competition.binus.ac.id/icpc2024/,ICPC Asia Jakarta 2024 — Problem Analysis (Official English Editorial),https://competition.binus.ac.id/icpc2024/problem_analysis.pdf,Programming contest solutions/editorial,English,"Direct, organiser-hosted English editorial for the ICPC Asia Jakarta 2024 Regional Contest from BINUS University. Retrieved and text-extracted; 13-problem solution analysis in English confirmed.",Free public PDF,HTTP 200 · verified 2026-08-24,yes
