country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Gold — Friendship Editing (official solution),https://usaco.org/current/data/sol_prob3_gold_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — The Best Lineup (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1494,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — The Best Lineup (official solution),https://usaco.org/current/data/sol_prob1_silver_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — Vocabulary Quiz (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1495,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — Vocabulary Quiz (official solution),https://usaco.org/current/data/sol_prob2_silver_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — Transforming Pairs (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1496,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Silver — Transforming Pairs (official solution),https://usaco.org/current/data/sol_prob3_silver_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Reflection (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1491,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Reflection (official solution),https://usaco.org/current/data/sol_prob1_bronze_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Making Mexes (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1492,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Making Mexes (official solution),https://usaco.org/current/data/sol_prob2_bronze_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Printing Sequences (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1493,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=feb25results,2025 February Contest -- Final Results — Bronze — Printing Sequences (official solution),https://usaco.org/current/data/sol_prob3_bronze_feb25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — DFS Order (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1476,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — DFS Order (official solution),https://usaco.org/current/data/sol_prob1_platinum_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — Shock Wave (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1477,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — Shock Wave (official solution),https://usaco.org/current/data/sol_prob2_platinum_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — Watering the Plants (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1478,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Platinum — Watering the Plants (official solution),https://usaco.org/current/data/sol_prob3_platinum_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Gold — Median Heap (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1473,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Gold — Reachable Pairs (official solution),https://usaco.org/current/data/sol_prob2_gold_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Gold — Photo Op (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1475,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Gold — Photo Op (official solution),https://usaco.org/current/data/sol_prob3_gold_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Cow Checkups (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1470,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Cow Checkups (official solution),https://usaco.org/current/data/sol_prob1_silver_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Farmer John's Favorite Operation (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1471,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Farmer John's Favorite Operation (official solution),https://usaco.org/current/data/sol_prob2_silver_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Table Recovery (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1472,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Silver — Table Recovery (official solution),https://usaco.org/current/data/sol_prob3_silver_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — Astral Superposition (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1467,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — Astral Superposition (official solution),https://usaco.org/current/data/sol_prob1_bronze_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — It's Mooin' Time II (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1468,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — It's Mooin' Time II (official solution),https://usaco.org/current/data/sol_prob2_bronze_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — Cow Checkups (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1469,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=jan25results,2025 January Contest -- Final Results — Bronze — Cow Checkups (official solution),https://usaco.org/current/data/sol_prob3_bronze_jan25.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — All Pairs Similarity (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1452,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — All Pairs Similarity (official solution),https://usaco.org/current/data/sol_prob1_platinum_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — It's Mooin' Time (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1453,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — It's Mooin' Time (official solution),https://usaco.org/current/data/sol_prob2_platinum_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — Maximize Minimum Difference (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1454,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Platinum — Maximize Minimum Difference (official solution),https://usaco.org/current/data/sol_prob3_platinum_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Cowdependence (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1449,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Cowdependence (official solution),https://usaco.org/current/data/sol_prob1_gold_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Interstellar Intervals (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1450,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Interstellar Intervals (official solution),https://usaco.org/current/data/sol_prob2_gold_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Job Completion (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1451,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Gold — Job Completion (official solution),https://usaco.org/current/data/sol_prob3_gold_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Silver — Cake Game (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1446,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Silver — Cake Game (official solution),https://usaco.org/current/data/sol_prob1_silver_dec24.html,Solution archive,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
United States,CS,discrete mathematics;algorithms;combinatorics;graph theory;programming;Olympiad;contest;problem solving,A,National computing Olympiad contest archive,USA Computing Olympiad historical contest archive (official),https://usaco.org/index.php?page=dec24results,2024 December Contest -- Final Results — Silver — Deforestation (official problem),https://usaco.org/index.php?page=viewproblem2&cpid=1447,Olympiad problem,English,Official USACO historic contest material; source page publishes public problems with associated solutions.,Free public web resource,HTTP 200 · verified 2026-08-14,Yes
