country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgaben,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/1_runde/BwInf38-Aufgabenblatt.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgaben (Original),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/Aufgabenblatt331_Aufgaben.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgaben (Original),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/BWINF_36_Aufgaben_WEB.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Archiv,https://bwinf.de/olympiade/vergangene-olympiaden/,HTML source/link,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgaben,https://bwinf.de/jugendwettbewerb/aufgaben/,HTML paper/problem/practice,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgaben,https://bwinf.de/olympiade/aufgaben/,HTML paper/problem/practice,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/1_runde/BwInf_42_Aufgaben_WEB.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 1. Runde (PDF),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/44/1_Runde/Aufgaben441.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/BwInf_36_Mantel_WEB.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/1_runde/BWINF_37_Mantel_2018_WEB.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/1_runde/Bundeswettbewerb40-Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/1_runde/Bundeswettbewerb39-Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/BWINF_35_Mantel_WEB.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/1_runde/BwInf38-Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/Aufgabenblatt331_Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/34_Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Aufgabenblatt 1. Runde: ""Mantelbogen"" mit allgemeinen Infos (Original)",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Aufgabenblatt311_Mantel.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 1. Runde: Aufgaben (Original),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/Aufgabenblatt301.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/43/2_runde/Aufgaben432.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/2_runde/aufgaben422.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/2_runde/aufgaben412.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/2_runde/aufgaben392.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/2_runde/aufgaben402.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/2_runde/aufgaben322.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/2_runde/aufgaben382.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/2_runde/aufgaben332.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/2_runde/aufgaben362.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/2_runde/aufgaben352.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/2_runde/aufgaben302.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/2_runde/aufgaben372.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde (PDF),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/44/2_Runde/Aufgaben442.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/2_runde/aufgaben342.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Aufgabenblatt 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/2_runde/aufgaben312.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Buffet-Lotterie"" vom 34. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/34_Beispielloesung.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Der Geschäftsführer und sein Handy"" vom 19. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/19/Beispielloesung_19.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Flaschenzug"" vom 35. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/BWINF_35_Beispielloesung_WEB.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Graf Rüdeger"" vom 22. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/22/Beispielloesung_22.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Rhinozelfant"" vom 36. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/BwInf_36_Beispielloesung_WEB.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Rechteckschoner"" vom 31. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Beispiell%C3%B6sung_31.pdf,PDF resource,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Raff"" vom 23. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/23/Beispielloesung_23.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Ribo-Natter"" vom 21. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/21/Beispielloesung_21.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""tratsCH trATsch"" vom 24. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/24/Beispielloesung_24.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Skyline"" vom 32. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Beispielloesung.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,"Beispiellösung ""Songwriter"" vom 33. Bundeswettbewerb",https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/Aufgabenblatt331_Beispielloesung.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/1_runde/Loesungshinweise421.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/1_runde/Loesungshinweise411.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/1_runde/loesungshinweise401.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/1_runde/loesungshinweise381.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/1_runde/loesungshinweise371.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/1_runde/loesungshinweise391.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/loesungshinweise351.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/1_runde/loesungshinweise361_2217_.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/loesungshinweise341.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/1_runde/loesungshinweise331.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/loesungshinweise321.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Informatik-Olympiade,https://bwinf.de/olympiade/,HTML source/link,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/42/2_runde/Loesungshinweise422.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/loesungshinweise301_01.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 1. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/loesungshinweise311_01.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Bibertests,https://bwinf.de/biber/bibertests/,HTML paper/problem/practice,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,B,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,EGOI - European Girls' Olympiad in Informatics,https://bwinf.de/girls/egoi/,HTML source/link,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/41/2_runde/loesungshinweise412.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/40/2_runde/loesungshinweise402.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/39/2_runde/loesungshinweis392.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/37/2_runde/loesungshinweise372.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/38/2_runde/loesungshinweise382.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/36/2_runde/loesungshinweise362.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/2_runde/loesungshinweise342_01.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/33/2_runde/loesungshinweise332_01.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/2_runde/loesungshinweise_352.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/2_runde/loesungshinweise322.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde (PDF),https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/43/2_runde/Loesungshinweise432.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/2_runde/loesungshinweise312_01.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,Lösungshinweise 2. Runde,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/2_runde/loesungshinweise_302.pdf,PDF solution/answer,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,einfach,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/34/1_runde/aufgabenblatt341_simple.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,einfach,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/35/1_runde/aufgabenblatt351_simple.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,einfach,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/30/1_runde/Aufgabenblatt301_simple.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,einfach,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/31/1_runde/Aufgabenblatt311_simple.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
Germany,DM,DM,A,contest archive,BWINF task collection,https://bwinf.de/bundeswettbewerb/aufgaben/,einfach,https://bwinf.de/fileadmin/wettbewerbe/bundeswettbewerb/32/1_runde/Aufgabenblatt321_Einfach.pdf,PDF paper/problem,German,Official tasks and solution hints across editions,,,yes
